,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,lokator_dzielnica,ulica,lokator_ulica,geo_location,rodzaj,point,latitude,longitude,altitude
11088,Eng| Dwupoziomowe   Wola Justowska   72 m2,": Zwierzyniec, Wola Justowska",4.0,883 000 zł,72.47,12184.0,https://www.otodom.pl/oferta/eng-dwupoziomowe-wola-justowska-72-m2-ID42TEj.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Zwierzyniec, Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
11091,3 pokojowe (58m2)  Mozarta z komórką lokatorską,: Prądnik Biały,3.0,520 000 zł,57.8,8997.0,https://www.otodom.pl/oferta/3-pokojowe-58m2-os-mozarta-z-komorka-lokatorska-ID42JgF.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Prądnik Biały",Mozarta,Kraków Mozarta,"Osiedle Wolfganga Amadeusza Mozarta, Prądnik Biały, Kraków, województwo małopolskie, 31-232, Polska",ulica,"(50.0939531, 19.953479871554848, 0.0)",50.0939531,19.953479871554848,0.0
11101,Super wykończona kawalerka przy Placu Boh. Getta,: Podgórze,1.0,590 000 zł,39.0,15128.0,https://www.otodom.pl/oferta/super-wykonczona-kawalerka-przy-placu-boh-getta-ID42Tys.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Podgórze",Getta,Kraków Getta,"Plac Bohaterów Getta, Podgórze, Kraków, województwo małopolskie, Polska",ulica,"(50.0467232, 19.95438111538139, 0.0)",50.0467232,19.95438111538139,0.0
11104,Wola Duchacka! 3 pokoje  kuchnia  balkon  piwnica,": Podgórze Duchackie, Wola Duchacka",3.0,350 000 zł,53.08,6594.0,https://www.otodom.pl/oferta/wola-duchacka-3-pokoje-kuchnia-balkon-piwnica-ID42Tow.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Podgórze Duchackie, Wola Duchacka",Duchacka,Kraków Duchacka,"Duchacka, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-426, Polska",ulica,"(50.0842566, 19.9535619, 0.0)",50.0842566,19.9535619,0.0
11105,Mieszkanie 3 pok. 64mkw   2. Pułku Lotniczego,": Nowa Huta, Czyżyny",3.0,519 000 zł,64.0,8109.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-64mkw-os-2-pulku-lotniczego-ID42HYv.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Nowa Huta, Czyżyny",Lotniczego,Kraków Lotniczego,"Osiedle 2. Pułku Lotniczego, Czyżyny, Kraków, województwo małopolskie, Polska",ulica,"(50.077365900000004, 20.008722110064895, 0.0)",50.077365900000004,20.008722110064895,0.0
11106,Sprzedam 2 pokojowe 45m2    Strusia/ Bieńczyce,: Bieńczyce,2.0,299 000 zł,45.0,6644.0,https://www.otodom.pl/oferta/sprzedam-2-pokojowe-45m2-os-strusia-bienczyce-ID42Tgu.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Bieńczyce",Strusia,Kraków Strusia,"Osiedle Józefa Strusia, Bieńczyce, Kraków, województwo małopolskie, Polska",ulica,"(50.08848715, 20.009869196375526, 0.0)",50.08848715,20.009869196375526,0.0
11107,Osiedle Na Lotnisku  2 pok  36 m2,: Bieńczyce,1.0,290 000 zł,36.4,7967.0,https://www.otodom.pl/oferta/osiedle-na-lotnisku-2-pok-36-m2-ID42TfE.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Bieńczyce",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
11109,RUCZAJ Kampus UJ   Piltza 2 pokoje balkon,": Dębniki, Ruczaj",2.0,330 000 zł,39.47,8361.0,https://www.otodom.pl/oferta/ruczaj-kampus-uj-ul-piltza-2-pokoje-balkon-ID42HUG.html#6432aad1ad,2019-10-08 15:02:01.680882,"Krakow , : Dębniki, Ruczaj",Piltza,Kraków Piltza,"Doktora Jana Piltza, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-392, Polska",ulica,"(50.0089455, 19.8894521, 0.0)",50.0089455,19.8894521,0.0
11117,3pokoje/57 35m2/Bronowice/ Widok/ Na Błonie,: Bronowice,3.0,465 000 zł,57.35,8108.0,https://www.otodom.pl/oferta/3pokoje-57-35m2-bronowice-os-widok-ul-na-blonie-ID42JPO.html#baea22c685,2019-10-08 15:02:02.665388,"Krakow , : Bronowice",Widok,Kraków Widok,"Widok, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-567, Polska",ulica,"(50.0573772, 19.9789268, 0.0)",50.0573772,19.9789268,0.0
11119,Zacisznie  Zielono i Komfortowo  zapewnij sobie i,": Bieżanów-Prokocim, Bieżanów",3.0,850 000 zł,81.88,10381.0,https://www.otodom.pl/oferta/zacisznie-zielono-i-komfortowo-zapewnij-sobie-i-ID42TcY.html#baea22c685,2019-10-08 15:02:02.665388,"Krakow , : Bieżanów-Prokocim, Bieżanów",Zacisze,Kraków Zacisze,"Zacisze, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-156, Polska",ulica,"(50.0663091, 19.9434067, 0.0)",50.0663091,19.9434067,0.0
11129,  Skrajna  3 pokojowe mieszkanie dwupoziomowe,: Prądnik Biały,3.0,260 000 zł,36.0,7222.0,https://www.otodom.pl/oferta/ul-skrajna-3-pokojowe-mieszkanie-dwupoziomowe-ID42Tbi.html#baea22c685,2019-10-08 15:02:02.665388,"Krakow , : Prądnik Biały",Skrajna,Kraków Skrajna,"Skrajna, Prądnik Biały, Kraków, województwo małopolskie, 31-331, Polska",ulica,"(50.0915549, 19.9172992, 0.0)",50.0915549,19.9172992,0.0
11133,Mieszkanie  Kraków Kliny   Mieczykowa 67 m2,: Swoszowice,3.0,480 000 zł,67.0,7164.0,https://www.otodom.pl/oferta/mieszkanie-krakow-kliny-ul-mieczykowa-67-m2-ID42T8D.html#baea22c685,2019-10-08 15:02:02.665388,"Krakow , : Swoszowice",Mieczykowa,Kraków Mieczykowa,"Mieczykowa, Osiedle Za Fortem, Swoszowice, Kraków, województwo małopolskie, 32, Polska",ulica,"(49.9977243, 19.9014385, 0.0)",49.9977243,19.9014385,0.0
11138,2 pokojowe mieszkanie 51 mkw przy   Mogilskiej!,: Śródmieście,2.0,450 000 zł,51.0,8824.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-51-mkw-przy-ul-mogilskiej-ID42T85.html#baea22c685,2019-10-08 15:02:02.665388,"Krakow , : Śródmieście",Mogilskie,Kraków Mogilskie,"Błonia Mogilskie, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.05847215, 20.051636928040985, 0.0)",50.05847215,20.051636928040985,0.0
11150,3 pok Stara Huta wysoki standard z 2010 roku.,: Nowa Huta,3.0,629 000 zł,78.8,7982.0,https://www.otodom.pl/oferta/3-pok-stara-huta-wysoki-standard-z-2010-roku-ID42T6g.html#ab285ee131,2019-10-08 15:02:03.618544,"Krakow , : Nowa Huta",Starca,Kraków Starca,"Tadeusza Starca, Osiedle Polana Żywiecka, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-427, Polska",ulica,"(50.013972, 19.9128331, 0.0)",50.013972,19.9128331,0.0
11154,Wrocławska 60m2 wysoki standard,: Krowodrza,2.0,555 000 zł,60.0,9250.0,https://www.otodom.pl/oferta/wroclawska-60m2-wysoki-standard-ID42LN9.html#ab285ee131,2019-10-08 15:02:03.618544,"Krakow , : Krowodrza",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
11155,Kalinowe 2 pokojowe 47m2 325 000 zł,: Nowa Huta,2.0,325 000 zł,47.0,6915.0,https://www.otodom.pl/oferta/kalinowe-2-pokojowe-47m2-325-000-zl-ID42T4U.html#ab285ee131,2019-10-08 15:02:03.618544,"Krakow , : Nowa Huta",Kalinowa,Kraków Kalinowa,"Kalinowa, Kliniec, Podgórze Duchackie, Kraków, województwo małopolskie, 30-686, Polska",ulica,"(50.0091578, 19.9831437, 0.0)",50.0091578,19.9831437,0.0
11156,Nowe   dla rodziny  3   pokojowe blisko centrum.,: Prądnik Biały,3.0,447 359 zł,57.8,7740.0,https://www.otodom.pl/oferta/nowe-dla-rodziny-3-pokojowe-blisko-centrum-ID42T48.html#ab285ee131,2019-10-08 15:02:03.619547,"Krakow , : Prądnik Biały",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
11163,2 pokoje na Rydla 39m  z Kw od listopada Bronowice,: Bronowice,2.0,313 000 zł,39.0,8026.0,https://www.otodom.pl/oferta/2-pokoje-na-rydla-39m-z-kw-od-listopada-bronowice-ID42T1a.html#ab285ee131,2019-10-08 15:02:03.620549,"Krakow , : Bronowice",Rydla,Kraków Rydla,"ROD im. Lucjana Rydla, Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.08528555, 19.892414925840068, 0.0)",50.08528555,19.892414925840068,0.0
11179,Wadowicka 2pokoje gotowe koniec 2019 roku,: Podgórze,2.0,340 000 zł,35.0,9714.0,https://www.otodom.pl/oferta/wadowicka-2pokoje-gotowe-koniec-2019-roku-ID42MeR.html#a49e7c54a7,2019-10-08 15:02:04.627786,"Krakow , : Podgórze",Wadowicka,Kraków Wadowicka,"Wadowicka, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-415, Polska",ulica,"(50.0350632, 19.9397264, 0.0)",50.0350632,19.9397264,0.0
11180,Nowe mieszkanie Kraków Mydlniki,": Bronowice, Mydlniki",3.0,461 000 zł,102.0,4520.0,https://www.otodom.pl/oferta/nowe-mieszkanie-krakow-mydlniki-ID42K5A.html#a49e7c54a7,2019-10-08 15:02:04.627786,"Krakow , : Bronowice, Mydlniki",Mydlnik,Kraków Mydlnik,"Zakliki z Mydlnik, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-198, Polska",ulica,"(50.082072, 19.8483864, 0.0)",50.082072,19.8483864,0.0
11190,Prądnik Czerwony  2 pokoje  gotowe do zamieszkania,: Prądnik Czerwony,2.0,499 000 zł,53.0,9415.0,https://www.otodom.pl/oferta/pradnik-czerwony-2-pokoje-gotowe-do-zamieszkania-ID42SXI.html#a49e7c54a7,2019-10-08 15:02:04.627786,"Krakow , : Prądnik Czerwony",Czerwona,Kraków Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
11197,Nowocześnie mieszkać to tylko przy Rondzie Młyński,": Grzegórzki, Olsza",3.0,427 500 zł,46.45,9203.0,https://www.otodom.pl/oferta/nowoczesnie-mieszkac-to-tylko-przy-rondzie-mlynski-ID42Mdg.html#a49e7c54a7,2019-10-08 15:02:04.627786,"Krakow , : Grzegórzki, Olsza",Rondzie,Kraków Rondzie,"Przy Rondzie, Grzegórzki, Kraków, województwo małopolskie, 31-541, Polska",ulica,"(50.0633227, 19.961534, 0.0)",50.0633227,19.961534,0.0
11201,Mieszkanie 2 pokojowy   Rynek Podgórski,: Podgórze,2.0,482 500 zł,38.61,12497.0,https://www.otodom.pl/oferta/mieszkanie-2-pokojowy-rynek-podgorski-ID42SWy.html#a49e7c54a7,2019-10-08 15:02:04.627786,"Krakow , : Podgórze",Rynek,Kraków Rynek,"Rynek, Cieszanów, gmina Cieszanów, powiat lubaczowski, województwo podkarpackie, 37-611, Polska",ulica,"(50.2448889, 23.1307876, 0.0)",50.2448889,23.1307876,0.0
11210,3 pok/ 55 m2/balkon / Ruczaj/ Lub roń / Dębniki,": Dębniki, Ruczaj",3.0,439 000 zł,55.2,7953.0,https://www.otodom.pl/oferta/3-pok-55-m2-balkon-ruczaj-lubostron-debniki-ID42MOX.html#b11deb71d3,2019-10-08 15:02:05.591023,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
11217,Borkowska  1 piętro  balkon  piwnica,": Dębniki, Kliny-Zacisze",2.0,329 000 zł,48.0,6854.0,https://www.otodom.pl/oferta/borkowska-1-pietro-balkon-piwnica-ID42SUm.html#b11deb71d3,2019-10-08 15:02:05.591023,"Krakow , : Dębniki, Kliny-Zacisze",Borkowska,Kraków Borkowska,"Borkowska, Kliny Zacisze, Swoszowice, Kraków, województwo małopolskie, 32, Polska",ulica,"(50.0041101, 19.9058179, 0.0)",50.0041101,19.9058179,0.0
11220,Na sprzedaż  jasne  3 pok  Al. Pokoju  Grzegórzki,: Grzegórzki,3.0,620 000 zł,70.0,8857.0,https://www.otodom.pl/oferta/na-sprzedaz-jasne-3-pok-al-pokoju-grzegorzki-ID42SSr.html#b11deb71d3,2019-10-08 15:02:05.591023,"Krakow , : Grzegórzki",Pokoju,Kraków Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-557, Polska",ulica,"(50.0618138, 19.9812356, 0.0)",50.0618138,19.9812356,0.0
11222,Wysokie  jasne piętro domu  4 pokoje  ogródek,": Prądnik Biały, Tonie",4.0,379 000 zł,68.0,5574.0,https://www.otodom.pl/oferta/wysokie-jasne-pietro-domu-4-pokoje-ogrodek-ID42SRT.html#b11deb71d3,2019-10-08 15:02:05.591023,"Krakow , : Prądnik Biały, Tonie",Wysockiej,Kraków Wysockiej,"Stanisławy Wysockiej, Czyżyny, Kraków, województwo małopolskie, 31-870, Polska",ulica,"(50.0742164, 20.0072937, 0.0)",50.0742164,20.0072937,0.0
11230,Kazimierz   2 Pokoje   Winda,": Stare Miasto, Kazimierz",2.0,495 000 zł,38.1,12992.0,https://www.otodom.pl/oferta/kazimierz-2-pokoje-winda-ID42SP6.html#b11deb71d3,2019-10-08 15:02:05.591023,"Krakow , : Stare Miasto, Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
11262,Bardzo ładne 3 pokoje na  Na Stoku,: Nowa Huta,3.0,540 000 zł,67.0,8060.0,https://www.otodom.pl/oferta/bardzo-ladne-3-pokoje-na-os-na-stoku-ID42SEf.html#a77afb74ba,2019-10-08 15:02:06.603326,"Krakow , : Nowa Huta",Stoku,Kraków Stoku,"Osiedle Na Stoku, Wzgórza Krzesławickie, Kraków, województwo małopolskie, Polska",ulica,"(50.0961111, 20.0561111, 0.0)",50.0961111,20.0561111,0.0
11264,2 Pokojowe Z Ogródkiem W Nowym Budownictwie,: Prądnik Biały,2.0,460 000 zł,48.48,9488.0,https://www.otodom.pl/oferta/2-pokojowe-z-ogrodkiem-w-nowym-budownictwie-ID42SDw.html#a77afb74ba,2019-10-08 15:02:06.603326,"Krakow , : Prądnik Biały",Nowy,Kraków Nowy,"Kraków, województwo małopolskie, Polska",ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
11279,Apartament na Ruczaju z panoramą na cały Krakow,": Dębniki, Ruczaj",2.0,1 190 000 zł,123.57,9630.0,https://www.otodom.pl/oferta/apartament-na-ruczaju-z-panorama-na-caly-krakow-ID42SCy.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
11280,Dla rodziny i pod wynajem.,": Grzegórzki, Dąbie",3.0,553 000 zł,65.22,8479.0,https://www.otodom.pl/oferta/dla-rodziny-i-pod-wynajem-ID42SCt.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Grzegórzki, Dąbie",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
11286,Gotowa inwestycja w pobliżu Starego Miasta,": Krowodrza, Łobzów",5.0,1 347 676 zł,123.64,10900.0,https://www.otodom.pl/oferta/gotowa-inwestycja-w-poblizu-starego-miasta-ID42NWQ.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Krowodrza, Łobzów",Sarego,Kraków Sarego,"Józefa Sarego, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 31-047, Polska",ulica,"(50.0567673, 19.9425266, 0.0)",50.0567673,19.9425266,0.0
11287,  św. Teresy  3 pok,": Stare Miasto, Kleparz",3.0,990 000 zł,91.32,10841.0,https://www.otodom.pl/oferta/ul-sw-teresy-3-pok-ID42JdG.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Stare Miasto, Kleparz",Teresy,Kraków Teresy,"Kościół pw. Świętej Teresy od Jezusa i Świętego Jana od Krzyża, Mikołaja Kopernika, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-501, Polska",ulica,"(50.06367775, 19.95284634251973, 0.0)",50.06367775,19.95284634251973,0.0
11288,Przestronne 3 pokojowe 68m2 Ruczaj,": Dębniki, Ruczaj",3.0,544 000 zł,68.0,8000.0,https://www.otodom.pl/oferta/przestronne-3-pokojowe-68m2-ruczaj-ID42SzM.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Dębniki, Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
11291,2 pokojowe na   Stawarza  Stare Podgórze,": Podgórze, Stare Podgórze",2.0,482 500 zł,38.6,12500.0,https://www.otodom.pl/oferta/2-pokojowe-na-ul-stawarza-stare-podgorze-ID42Lw6.html#b57296484e,2019-10-08 15:02:07.548580,"Krakow , : Podgórze, Stare Podgórze",Stawarza,Kraków Stawarza,"Antoniego Stawarza, Podgórze, Kraków, województwo małopolskie, 30-540, Polska",ulica,"(50.0428094, 19.9546838, 0.0)",50.0428094,19.9546838,0.0
11305,Apartament widokowy 103 m2   Zachodnia 25   Ruczaj,: Dębniki,4.0,1 225 700 zł,103.0,11900.0,https://www.otodom.pl/oferta/apartament-widokowy-103-m2-zachodnia-25-ruczaj-ID42SwP.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Dębniki",Zachodnia,Kraków Zachodnia,"Zachodnia, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, Polska",ulica,"(50.024146099999996, 19.911219449999997, 0.0)",50.024146099999996,19.911219449999997,0.0
11307,Kawalerka do wejścia przy Radzikowskiego!,: Prądnik Biały,1.0,275 000 zł,27.5,10000.0,https://www.otodom.pl/oferta/kawalerka-do-wejscia-przy-radzikowskiego-ID42Suj.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Prądnik Biały",Idzikowskiego,Kraków Idzikowskiego,"Ludwika Idzikowskiego, Rakowice, Grzegórzki, Kraków, województwo małopolskie, 31-519, Polska",ulica,"(50.0768625, 19.9600088, 0.0)",50.0768625,19.9600088,0.0
11312,Blisko Centrum Al.29 Listopada / 63 05m2,: Śródmieście,3.0,"607 944,90 zł",63.05,9642.0,https://www.otodom.pl/oferta/blisko-centrum-al-29-listopada-63-05m2-ID42SsO.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Śródmieście",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
11313,Mieszkanie 9700 zl/ m2  Al. 29 Listopada!,: Śródmieście,3.0,"614 420,90 zł",63.05,9745.0,https://www.otodom.pl/oferta/mieszkanie-9700-zl-m2-al-29-listopada-ID42SsN.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Śródmieście",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
11316,Okazja! Nowa inwestycja Kawalerka Al. 29 Listopada,: Śródmieście,1.0,426 940 zł,32.1,13300.0,https://www.otodom.pl/oferta/okazja-nowa-inwestycja-kawalerka-al-29-listopada-ID42SsK.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Śródmieście",Listopada,Kraków Listopada,"Dekanat Kraków-Centrum, Aleja 29 Listopada, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",ulica,"(50.0660091, 19.936558555188547, 0.0)",50.0660091,19.936558555188547,0.0
11318,2 minuty od Galerii Krakowskiej  62 49 m2 !!!,: Śródmieście,3.0,"603 226,42 zł",62.49,9653.0,https://www.otodom.pl/oferta/2-minuty-od-galerii-krakowskiej-62-49-m2-ID42Sro.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Śródmieście",Korczakowskiej,Kraków Korczakowskiej,"Republiki Korczakowskiej, Nowy Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-809, Polska",ulica,"(50.0163919, 20.0008638, 0.0)",50.0163919,20.0008638,0.0
11324,Kazimierz  Trynitarska  2 pokoje  kuchnia  piwnica,": Stare Miasto, Kazimierz",2.0,579 000 zł,41.0,14122.0,https://www.otodom.pl/oferta/kazimierz-trynitarska-2-pokoje-kuchnia-piwnica-ID42Sna.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Stare Miasto, Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
11326,Przestronne i jasne Mieszkanie dla Rodziny,: Podgórze Duchackie,3.0,539 000 zł,85.14,6331.0,https://www.otodom.pl/oferta/przestronne-i-jasne-mieszkanie-dla-rodziny-ID42ISd.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Podgórze Duchackie",Rodziny,Kraków Rodziny,"Katolickie Szkoły im.Świętej Rodziny z Nazaretu, Pędzichów, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-152, Polska",ulica,"(50.06999585, 19.94018479506805, 0.0)",50.06999585,19.94018479506805,0.0
11328,Mieszkanie 141 m2  Kraków  Al. Słowackiego,: Krowodrza,4.0,1 220 000 zł,140.0,8714.0,https://www.otodom.pl/oferta/mieszkanie-141-m2-krakow-al-slowackiego-ID42Shy.html#452ecb9a8b,2019-10-08 15:02:08.476182,"Krakow , : Krowodrza",Słowackiego,Kraków Słowackiego,"Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, województwo małopolskie, 31-023, Polska",ulica,"(50.0639468, 19.943065943839876, 0.0)",50.0639468,19.943065943839876,0.0
11337,Mistrzejowice   nietuzinkowe trzypokojowe,: Mistrzejowice,3.0,485 000 zł,55.0,8818.0,https://www.otodom.pl/oferta/mistrzejowice-nietuzinkowe-trzypokojowe-ID42Shu.html#3cd3d6385d,2019-10-08 15:02:09.491888,"Krakow , : Mistrzejowice",Mistrzejowicka,Kraków Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
11351,Penthouse z tarasem i widokiem na Wawel  Kopiec...,": Dębniki, Stare Dębniki",4.0,1 394 328 zł,87.2,15990.0,https://www.otodom.pl/oferta/penthouse-z-tarasem-i-widokiem-na-wawel-kopiec-ID42Sew.html#3cd3d6385d,2019-10-08 15:02:09.491888,"Krakow , : Dębniki, Stare Dębniki",Wawelu,Kraków Wawelu,"Bazylika archikatedralna pw. Świętych Stanisława i Wacława, 1, Zamek Królewski na Wawelu, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",ulica,"(50.05465045, 19.935455391368265, 0.0)",50.05465045,19.935455391368265,0.0
11354,2 Pokoje  Jasna Kuchnia  Os. Kalinowe,: Bieńczyce,2.0,329 000 zł,47.0,7000.0,https://www.otodom.pl/oferta/2-pokoje-jasna-kuchnia-os-kalinowe-ID42Sbo.html#3cd3d6385d,2019-10-08 15:02:09.491888,"Krakow , : Bieńczyce",Jasna,Kraków Jasna,"Jasna, Prądnik Biały, Kraków, województwo małopolskie, 31-225, Polska",ulica,"(50.0963847, 19.9306183, 0.0)",50.0963847,19.9306183,0.0
11355,1 pok ok 33m2 Stare Miasto 5 min Rynek Główny,: Stare Miasto,1.0,418 000 zł,33.0,12667.0,https://www.otodom.pl/oferta/1-pok-ok-33m2-stare-miasto-5-min-rynek-glowny-ID42Sbh.html#3cd3d6385d,2019-10-08 15:02:09.491888,"Krakow , : Stare Miasto",Rynek,Kraków Rynek,"Rynek, Cieszanów, gmina Cieszanów, powiat lubaczowski, województwo podkarpackie, 37-611, Polska",ulica,"(50.2448889, 23.1307876, 0.0)",50.2448889,23.1307876,0.0
11358,Na sprzedaż inwestycja w sąsiedztwie Wawelu,: Podgórze,3.0,839 000 zł,93.0,9022.0,https://www.otodom.pl/oferta/na-sprzedaz-inwestycja-w-sasiedztwie-wawelu-ID42Saz.html#3cd3d6385d,2019-10-08 15:02:09.491888,"Krakow , : Podgórze",Wawelu,Kraków Wawelu,"Bazylika archikatedralna pw. Świętych Stanisława i Wacława, 1, Zamek Królewski na Wawelu, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",ulica,"(50.05465045, 19.935455391368265, 0.0)",50.05465045,19.935455391368265,0.0
