,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
5279,Świetne mieszkanie    edle Piastów 60 mkw!,: małopolskie,3.0,400 000 ,59.6,6711.0,https://www.otodom.pl/oferta/swietne-mieszkanie-osiedle-piastow-60-mkw-ID3SBEE.html#ef0a070769,2019-06-25 13:57:06.539517,Piastów,Kraków : małopolskie Piastów,"Osiedle Piastów, Mistrzejowice, Kraków, województwo małopolskie, Polska",ulica,"(50.0980554, 20.0171049949883, 0.0)",50.0980554,20.0171049949883,0.0
5289,Apartament z garażem na wzgórzu Kraków Zolla,: małopolskie,4.0,420 000 ,80.45,5221.0,https://www.otodom.pl/oferta/apartament-z-garazem-na-wzgorzu-krakow-zolla-ID3StCA.html#f666f45a5b,2019-06-25 13:57:07.632574,Zolla,Kraków : małopolskie Zolla,"Fryderyka Zolla, Kaim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-898, Polska",ulica,"(50.0044649, 20.0379704, 0.0)",50.0044649,20.0379704,0.0
5291,Atrakcyjne 2 pokojowe  Krakowiaków,: małopolskie,2.0,339 000 ,49.0,6918.0,https://www.otodom.pl/oferta/atrakcyjne-2-pokojowe-os-krakowiakow-ID3SsdO.html#f666f45a5b,2019-06-25 13:57:07.633075,Krakowiaków,Kraków : małopolskie Krakowiaków,"Osiedle Krakowiaków, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0829927, 20.0378038, 0.0)",50.0829927,20.0378038,0.0
5298,Wola Justowska  Bronowice  Już gotowe do odbioru!,": Bronowice, Bronowice Małe",2.0,380 835 ,48.75,7812.0,https://www.otodom.pl/oferta/wola-justowska-bronowice-juz-gotowe-do-odbioru-ID3Se28.html#f666f45a5b,2019-06-25 13:57:07.635080,Justowska,"Kraków : Bronowice, Bronowice Małe Justowska","Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
5301,Nowa inwestycja w d onałej lokalizacji   Ruczaj,": Dębniki, Ruczaj",3.0,344 505 ,50.67,6799.0,https://www.otodom.pl/oferta/nowa-inwestycja-w-doskonalej-lokalizacji-ruczaj-ID3SaiQ.html#f666f45a5b,2019-06-25 13:57:07.635582,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
5306,3 pokoje rozkładowe dla rodziny,: Mistrzejowice,3.0,406 705 ,62.57,6500.0,https://www.otodom.pl/oferta/3-pokoje-rozkladowe-dla-rodziny-ID3ROKo.html#f666f45a5b,2019-06-25 13:57:07.636082,Rodziny,Kraków : Mistrzejowice Rodziny,"Świętej Rodziny, Osiedle Kalinowe, Bieńczyce, Kraków, województwo małopolskie, 31-812, Polska",ulica,"(50.0904752, 20.0143049, 0.0)",50.0904752,20.0143049,0.0
5321,0% Prowizji  Nowe  47 2 m    Pachońskiego,: Prądnik Biały,3.0,344 560 ,47.2,7300.0,https://www.otodom.pl/oferta/0-prowizji-nowe-47-2-m-ul-pachonskiego-ID3Rqx6.html#b3ebeaeda1,2019-06-25 13:57:08.875668,Pachońskiego,Kraków : Prądnik Biały Pachońskiego,"Pachońskiego, Henryka Pachońskiego, Prądnik Biały, Kraków, województwo małopolskie, 31-223, Polska",ulica,"(50.0952985, 19.9315645, 0.0)",50.0952985,19.9315645,0.0
5322,Wola Duchacka nowa inwestycja 2 pokoje 45 m2,: małopolskie,2.0,323 831 ,45.61,7100.0,https://www.otodom.pl/oferta/wola-duchacka-nowa-inwestycja-2-pokoje-45-m2-ID3Rq6s.html#b3ebeaeda1,2019-06-25 13:57:08.876169,Duchacka,Kraków : małopolskie Duchacka,"Duchacka, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-426, Polska",ulica,"(50.0842566, 19.9535619, 0.0)",50.0842566,19.9535619,0.0
5333,Żabiniec  Prądnik Biały  2 pokoje Okazja,": Prądnik Biały, Żabiniec",2.0,"366 182,55 ",47.55,7701.0,https://www.otodom.pl/oferta/zabiniec-pradnik-bialy-2-pokoje-okazja-ID3RgyA.html#b3ebeaeda1,2019-06-25 13:57:08.878183,Żabiniec,"Kraków : Prądnik Biały, Żabiniec Żabiniec","Żabiniec, Osiedle Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-215, Polska",ulica,"(50.0821999, 19.9463442, 0.0)",50.0821999,19.9463442,0.0
5334,0% Prowizji  Nowe  58 m2    Krygowskiego.,: małopolskie,3.0,442 548 ,58.0,7630.0,https://www.otodom.pl/oferta/0-prowizji-nowe-58-m2-ul-krygowskiego-ID3RaU8.html#b3ebeaeda1,2019-06-25 13:57:08.878183,Krzyżanowskiego,Kraków : małopolskie Krzyżanowskiego,"Adama Krzyżanowskiego, Łysa Góra, Swoszowice, Kraków, województwo małopolskie, 30-434, Polska",ulica,"(49.9851525, 19.9352456, 0.0)",49.9851525,19.9352456,0.0
5349,Zamieszkaj u Siebie  apartament 52 m2   0%PROWIZJI,: małopolskie,2.0,317 936 ,52.0,6114.0,https://www.otodom.pl/oferta/zamieszkaj-u-siebie-apartament-52-m2-0-prowizji-ID3QT7i.html#9b58f129a7,2019-06-25 13:57:10.412799,Zamiejska,Kraków : małopolskie Zamiejska,"Zamiejska, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-390, Polska",ulica,"(50.011705, 19.8959791, 0.0)",50.011705,19.8959791,0.0
5351,Nowa inwestycja  Prądnik Czerwony  IV kw. 2018.,: Prądnik Czerwony,2.0,"403 857,72 ",54.18,7454.0,https://www.otodom.pl/oferta/nowa-inwestycja-pradnik-czerwony-iv-kw-2018-ID3QLe4.html#9b58f129a7,2019-06-25 13:57:10.413301,Czerwona,Kraków : Prądnik Czerwony Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
5352,Poddasze Do Remontu Stare Miasto Kazimierz 72m2,: Stare Miasto,1.0,230 000 ,72.0,3194.0,https://www.otodom.pl/oferta/poddasze-do-remontu-stare-miasto-kazimierz-72m2-ID3QCEY.html#9b58f129a7,2019-06-25 13:57:10.413301,Reymonta,Kraków : Stare Miasto Reymonta,"Reymonta, Władysława Reymonta, Czarna Wieś, Krowodrza, Kraków, województwo małopolskie, 30-059, Polska",ulica,"(50.0655797, 19.9142597, 0.0)",50.0655797,19.9142597,0.0
5378,Mieszkanie 3 pokojowe   Kobierzyńska,: małopolskie,3.0,450 000 ,80.0,5625.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-ul-kobierzynska-ID3Q13i.html#39b6f9dc9b,2019-06-25 13:57:13.151834,Kobierzyńska,Kraków : małopolskie Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
5379,Sprzedamy 2 pok. mieszkanie 63m2 na Ruczaju.,: małopolskie,2.0,440 000 ,63.0,6984.0,https://www.otodom.pl/oferta/sprzedamy-2-pok-mieszkanie-63m2-na-ruczaju-ID3PWte.html#39b6f9dc9b,2019-06-25 13:57:13.152836,Ruczaj,Kraków : małopolskie Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
5381,3 pokoje + ogródek (Opatkowice),": Swoszowice, Opatkowice",3.0,340 000 ,61.0,5574.0,https://www.otodom.pl/oferta/3-pokoje-ogrodek-opatkowice-ID3PSBy.html#39b6f9dc9b,2019-06-25 13:57:13.152836,Opatkowicka,"Kraków : Swoszowice, Opatkowice Opatkowicka","Opatkowicka, Opatkowice, Swoszowice, Kraków, województwo małopolskie, 30-499, Polska",ulica,"(49.9836953, 19.9160164, 0.0)",49.9836953,19.9160164,0.0
5382,3 pokoje + ogródek (Opatkowice),": Swoszowice, Opatkowice",3.0,375 000 ,66.0,5682.0,https://www.otodom.pl/oferta/3-pokoje-ogrodek-opatkowice-ID3PSBG.html#39b6f9dc9b,2019-06-25 13:57:13.152836,Opatkowicka,"Kraków : Swoszowice, Opatkowice Opatkowicka","Opatkowicka, Opatkowice, Swoszowice, Kraków, województwo małopolskie, 30-499, Polska",ulica,"(49.9836953, 19.9160164, 0.0)",49.9836953,19.9160164,0.0
5386,Nowa inwestycja na Prądniku Czerwonym !,: Prądnik Czerwony,3.0,406 080 ,45.12,9000.0,https://www.otodom.pl/oferta/nowa-inwestycja-na-pradniku-czerwonym-ID3Pvgs.html#39b6f9dc9b,2019-06-25 13:57:13.153838,Czerwona,Kraków : Prądnik Czerwony Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
5387,Mieszkania w stanie deweloperskim Zarzecze,: małopolskie,2.0,373 915 ,45.05,8300.0,https://www.otodom.pl/oferta/mieszkania-w-stanie-deweloperskim-zarzecze-ID3PrjC.html#39b6f9dc9b,2019-06-25 13:57:13.153838,Zarzecze,Kraków : małopolskie Zarzecze,"Zarzecze, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.032975300000004, 20.03229400516843, 0.0)",50.032975300000004,20.03229400516843,0.0
5406,2 Pokoje   R. Grzegórzeckie   Do Remontu,: Grzegórzki,2.0,400 000 ,53.0,7547.0,https://www.otodom.pl/oferta/2-pokoje-r-grzegorzeckie-do-remontu-ID3OBGE.html#81c9d97164,2019-06-25 13:57:14.445169,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5408,Mieszkanie   Białoprądnicka Oferta Bez Prowizji,: Prądnik Biały,3.0,420 450 ,55.62,7559.0,https://www.otodom.pl/oferta/mieszkanie-ul-bialopradnicka-oferta-bez-prowizji-ID3Ouvs.html#81c9d97164,2019-06-25 13:57:14.445169,Białoprądnicka,Kraków : Prądnik Biały Białoprądnicka,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-233, Polska",ulica,"(50.0966502, 19.9331089, 0.0)",50.0966502,19.9331089,0.0
5410,Mieszkanie  Promienistych Oferta Bez Prowizji,: Prądnik Czerwony,2.0,384 710 ,45.26,8500.0,https://www.otodom.pl/oferta/mieszkanie-ul-promienistych-oferta-bez-prowizji-ID3OtrC.html#81c9d97164,2019-06-25 13:57:14.445670,Promienistych,Kraków : Prądnik Czerwony Promienistych,"Promienistych, Prądnik Czerwony, Kraków, województwo małopolskie, 31-481, Polska",ulica,"(50.0880183, 19.9676902, 0.0)",50.0880183,19.9676902,0.0
5420,Sprzedamy 2 pok. mieszkanie na Ruczaju.,: małopolskie,2.0,442 000 ,56.0,7893.0,https://www.otodom.pl/oferta/sprzedamy-2-pok-mieszkanie-na-ruczaju-ID3NFyI.html#81c9d97164,2019-06-25 13:57:14.447676,Ruczaj,Kraków : małopolskie Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
5423,Nowe/ 2 pokojowe/ 48 26 m2/ Mistrzejowice,: Mistrzejowice,2.0,328 168 ,48.26,6800.0,https://www.otodom.pl/oferta/nowe-2-pokojowe-48-26-m2-mistrzejowice-ID3NAB6.html#81c9d97164,2019-06-25 13:57:14.448177,Nowe,Kraków : Mistrzejowice Nowe,"Mistrzejowice, Kraków, województwo małopolskie, Polska",ulica,"(50.09742625, 20.00960263225891, 0.0)",50.09742625,20.00960263225891,0.0
5425,Apartament Winnicka Park z ogrodem i garażem,: małopolskie,5.0,440 000 ,102.0,4314.0,https://www.otodom.pl/oferta/apartament-winnicka-park-z-ogrodem-i-garazem-ID3Noas.html#81c9d97164,2019-06-25 13:57:14.448679,Winnicka,Kraków : małopolskie Winnicka,"Winnicka, Skotniki, Dębniki, Kraków, województwo małopolskie, 30-394, Polska",ulica,"(50.0186774, 19.8741764, 0.0)",50.0186774,19.8741764,0.0
5452,0% Prowizji !!! Mieszkanie W Bronowicach,: Bronowice,2.0,365 277 ,49.9,7320.0,https://www.otodom.pl/oferta/0-prowizji-mieszkanie-w-bronowicach-ID3Mz1e.html#b59f6b7314,2019-06-25 13:57:15.929711,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
5461,3 pokoje po remoncie okolice Bonarki,": Podgórze Duchackie, Wola Duchacka",3.0,315 000 zł,36.5,8630.0,https://www.otodom.pl/oferta/3-pokoje-po-remoncie-okolice-bonarki-ID41dLN.html#24f2434338,2019-06-26 08:39:46.860027,Bonarka,"Kraków : Podgórze Duchackie, Wola Duchacka Bonarka","Bonarka, Bonarka City Center, Podgórze Duchackie, Kraków, województwo małopolskie, Polska",ulica,"(50.02881094999999, 19.953975973958336, 0.0)",50.02881094999999,19.953975973958336,0.0
5467,Bardzo Wygodne Mieszkanie 2 Pok. Nowa Huta,: małopolskie,2.0,375 000 zł,49.5,7576.0,https://www.otodom.pl/oferta/bardzo-wygodne-mieszkanie-2-pok-nowa-huta-ID41dW8.html#24f2434338,2019-06-26 08:39:46.875684,Bardosa,Kraków : małopolskie Bardosa,"Bardosa, Mogiła, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, 31-979, Polska",ulica,"(50.0680154, 20.064786, 0.0)",50.0680154,20.064786,0.0
5483,Tanie Dwu Pokojowe Z Balkonem Przy Turniejowej,": Podgórze Duchackie, Kurdwanów",2.0,269 000 zł,32.0,8406.0,https://www.otodom.pl/oferta/tanie-dwu-pokojowe-z-balkonem-przy-turniejowej-ID41dRq.html#24f2434338,2019-06-26 08:39:46.875684,Turniejowa,"Kraków : Podgórze Duchackie, Kurdwanów Turniejowa","Turniejowa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-653, Polska",ulica,"(50.0110387, 19.9610862, 0.0)",50.0110387,19.9610862,0.0
5489,2 pokoje/44 5m2/Grzegórzki/Dąbie/ Świtezianki,": Grzegórzki, Dąbie",2.0,340 000 zł,44.5,7640.0,https://www.otodom.pl/oferta/2-pokoje-44-5m2-grzegorzki-dabie-ul-switezianki-ID41d9J.html#b7c17405d5,2019-06-26 08:39:47.758540,Świtezianki,"Kraków : Grzegórzki, Dąbie Świtezianki","Świtezianki, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-563, Polska",ulica,"(50.0626932, 19.9799424, 0.0)",50.0626932,19.9799424,0.0
5494,2 Pokoje Olsza  Na Inwestycję,: Prądnik Czerwony,2.0,395 968 zł,43.04,9200.0,https://www.otodom.pl/oferta/2-pokoje-olsza-na-inwestycje-ID41dOf.html#b7c17405d5,2019-06-26 08:39:47.758540,Pokoju,Kraków : Prądnik Czerwony Pokoju,"Aleja Pokoju, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0638447, 19.9876847, 0.0)",50.0638447,19.9876847,0.0
5495,3 Pokoje Olsza  Na Inwestycję,: Prądnik Czerwony,3.0,676 000 zł,82.44,8200.0,https://www.otodom.pl/oferta/3-pokoje-olsza-na-inwestycje-ID41dOg.html#b7c17405d5,2019-06-26 08:39:47.774166,Pokoju,Kraków : Prądnik Czerwony Pokoju,"Aleja Pokoju, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0638447, 19.9876847, 0.0)",50.0638447,19.9876847,0.0
5496,3 Pokoje Olsza  Na Inwestycję,: Prądnik Czerwony,3.0,517 535 zł,58.15,8900.0,https://www.otodom.pl/oferta/3-pokoje-olsza-na-inwestycje-ID41dOh.html#b7c17405d5,2019-06-26 08:39:47.774166,Pokoju,Kraków : Prądnik Czerwony Pokoju,"Aleja Pokoju, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0638447, 19.9876847, 0.0)",50.0638447,19.9876847,0.0
5500,4 Pokoje Grzegórzki Mogilska Dąbska,: Grzegórzki,4.0,648 639 zł,66.87,9700.0,https://www.otodom.pl/oferta/4-pokoje-grzegorzki-mogilska-dabska-ID41dOd.html#b7c17405d5,2019-06-26 08:39:47.775172,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5505,2 Pokoje Grzegórzki Mogilska Dąbska,: Grzegórzki,2.0,457 522 zł,46.69,9799.0,https://www.otodom.pl/oferta/2-pokoje-grzegorzki-mogilska-dabska-ID41dOa.html#b7c17405d5,2019-06-26 08:39:47.776175,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5506,2 Pokoje Grzegórzki Mogilska Dąbska,: Grzegórzki,2.0,423 017 zł,43.61,9700.0,https://www.otodom.pl/oferta/2-pokoje-grzegorzki-mogilska-dabska-ID41dOb.html#b7c17405d5,2019-06-26 08:39:47.776676,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5507,3 Pokoje Dobrego Pasterza 15 Min Do Centrum,: Prądnik Czerwony,3.0,474 954 zł,65.39,7263.0,https://www.otodom.pl/oferta/3-pokoje-dobrego-pasterza-15-min-do-centrum-ID41dO2.html#b7c17405d5,2019-06-26 08:39:47.776676,Pokoju,Kraków : Prądnik Czerwony Pokoju,"Aleja Pokoju, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0638447, 19.9876847, 0.0)",50.0638447,19.9876847,0.0
5508,3 Pokoje Dobrego Pasterza 15 Min Do Centrum,: Prądnik Czerwony,3.0,540 383 zł,72.08,7497.0,https://www.otodom.pl/oferta/3-pokoje-dobrego-pasterza-15-min-do-centrum-ID41dO3.html#b7c17405d5,2019-06-26 08:39:47.776676,Pokoju,Kraków : Prądnik Czerwony Pokoju,"Aleja Pokoju, Czyżyny, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0638447, 19.9876847, 0.0)",50.0638447,19.9876847,0.0
5513,Apartament 4 Pok Wola Justowska,": Zwierzyniec, Wola Justowska",4.0,729 225 zł,69.45,10500.0,https://www.otodom.pl/oferta/apartament-4-pok-wola-justowska-ID41dNZ.html#b7c17405d5,2019-06-26 08:39:47.777679,Justowska,"Kraków : Zwierzyniec, Wola Justowska Justowska","Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska",ulica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
5516,Apartament 4 Pok Żabinicec Blisko Do Centrum,: Krowodrza,4.0,532 917 zł,75.72,7038.0,https://www.otodom.pl/oferta/apartament-4-pok-zabinicec-blisko-do-centrum-ID41dNT.html#b7c17405d5,2019-06-26 08:39:47.778681,Żabiniec,Kraków : Krowodrza Żabiniec,"Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-200, Polska",ulica,"(50.0851745, 19.9473248, 0.0)",50.0851745,19.9473248,0.0
5519,2 pokoje Stare Podgórze  nowe budownictwo,: małopolskie,2.0,442 714 zł,38.4,11529.0,https://www.otodom.pl/oferta/2-pokoje-stare-podgorze-nowe-budownictwo-ID41c7U.html#461619a5cf,2019-06-26 08:39:48.661378,Starego,Kraków : małopolskie Starego,"Starego Dębu, Osiedle Pasternik, Prądnik Biały, Kraków, województwo małopolskie, 31-354, Polska",ulica,"(50.1018471, 19.8715587, 0.0)",50.1018471,19.8715587,0.0
5520,Wola Justowska Apartament,: małopolskie,5.0,1 150 000 zł,119.0,9664.0,https://www.otodom.pl/oferta/wola-justowska-apartament-ID41bZY.html#461619a5cf,2019-06-26 08:39:48.661378,Justowska,Kraków : małopolskie Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
5523,Apartament 2 Pok Żabinicec Blisko Do Centrum,: Krowodrza,2.0,532 917 zł,75.72,7038.0,https://www.otodom.pl/oferta/apartament-2-pok-zabinicec-blisko-do-centrum-ID41dNU.html#461619a5cf,2019-06-26 08:39:48.661881,Żabiniec,Kraków : Krowodrza Żabiniec,"Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-200, Polska",ulica,"(50.0851745, 19.9473248, 0.0)",50.0851745,19.9473248,0.0
5524,Apartament 4 Pok Wola Justowska,": Zwierzyniec, Wola Justowska",4.0,785 000 zł,100.51,7810.0,https://www.otodom.pl/oferta/apartament-4-pok-wola-justowska-ID41dNW.html#461619a5cf,2019-06-26 08:39:48.661881,Justowska,"Kraków : Zwierzyniec, Wola Justowska Justowska","Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska",ulica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
5525,Apartament 2Pok Wola Justowska,": Zwierzyniec, Wola Justowska",2.0,595 600 zł,72.17,8253.0,https://www.otodom.pl/oferta/apartament-2pok-wola-justowska-ID41dNV.html#461619a5cf,2019-06-26 08:39:48.661881,Justowska,"Kraków : Zwierzyniec, Wola Justowska Justowska","Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska",ulica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
5530,Bronowice 2 Pokoje Nowe Od Developera,: Bronowice,2.0,272 000 zł,34.0,8000.0,https://www.otodom.pl/oferta/bronowice-2-pokoje-nowe-od-developera-ID41dNQ.html#461619a5cf,2019-06-26 08:39:48.661881,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
5531,Wola Justowska Borowego 3 Pokojowe,: Zwierzyniec,3.0,898 608 zł,78.77,11408.0,https://www.otodom.pl/oferta/wola-justowska-borowego-3-pokojowe-ID41dNL.html#461619a5cf,2019-06-26 08:39:48.661881,Justowska,Kraków : Zwierzyniec Justowska,"Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, Polska",ulica,"(50.0644664, 19.87020583297709, 0.0)",50.0644664,19.87020583297709,0.0
5534,Wola Justowska Apartament 2 Pokojowy,: Zwierzyniec,2.0,544 416 zł,42.8,12720.0,https://www.otodom.pl/oferta/wola-justowska-apartament-2-pokojowy-ID41dNH.html#461619a5cf,2019-06-26 08:39:48.661881,Justowska,Kraków : Zwierzyniec Justowska,"Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, Polska",ulica,"(50.0644664, 19.87020583297709, 0.0)",50.0644664,19.87020583297709,0.0
5536,Wola Justowska Studio 1 Pokojowe,: Zwierzyniec,1.0,352 512 zł,27.2,12960.0,https://www.otodom.pl/oferta/wola-justowska-studio-1-pokojowe-ID41dNK.html#461619a5cf,2019-06-26 08:39:48.661881,Justowska,Kraków : Zwierzyniec Justowska,"Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, Polska",ulica,"(50.0644664, 19.87020583297709, 0.0)",50.0644664,19.87020583297709,0.0
5551,Prądnik Czerwony   możliwość zrobienia 4 pokoi,: Prądnik Czerwony,3.0,410 000 zł,52.0,7885.0,https://www.otodom.pl/oferta/pradnik-czerwony-mozliwosc-zrobienia-4-pokoi-ID41dka.html#948935011d,2019-06-26 08:39:49.519284,Czerwona,Kraków : Prądnik Czerwony Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
5555,2 Pokoje Nowe Na Grzegórzkach Od Developera,: Grzegórzki,2.0,692 820 zł,51.32,13500.0,https://www.otodom.pl/oferta/2-pokoje-nowe-na-grzegorzkach-od-developera-ID41dNu.html#948935011d,2019-06-26 08:39:49.519284,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5556,3 Pokoje Nowe Na Grzegórzkach Od Developera,: Grzegórzki,3.0,722 655 zł,71.55,10100.0,https://www.otodom.pl/oferta/3-pokoje-nowe-na-grzegorzkach-od-developera-ID41dNt.html#948935011d,2019-06-26 08:39:49.519284,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
5558,Ostatnie Kawalerki Na Grzegórzkach,: Grzegórzki,1.0,449 880 zł,37.49,12000.0,https://www.otodom.pl/oferta/ostatnie-kawalerki-na-grzegorzkach-ID41dNs.html#948935011d,2019-06-26 08:39:49.519284,Ostatnia,Kraków : Grzegórzki Ostatnia,"Ostatnia, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, 31-445, Polska",ulica,"(50.0709587, 19.9779978, 0.0)",50.0709587,19.9779978,0.0
